userName,score,label,text_1,text_2
Pengguna Google,2,0,daftar lewat pandawa di whatsapp status sudah mau daftar di apk ini kok malah enggak masuk nomor teleponnya sampai pulsanya habis buat mendapati kode otp terus karena di coba berkali kali tetap enggak bisa,daftar pandawa whatsapp status daftar apk masuk nomor teleponnya pulsanya habis mendapati kode otp coba berkali
Pengguna Google,2,0,riwayat pelayanan hanya orang atau kepala keluarga yang bisa di lihat istri dan anak tidak bisa dilihat riwayat pelayanan di mobile jkn saran buat mobile jkn agar semua keluarga dalam kakak bisa lihat riwayat pelayanan kesehatan,riwayat pelayanan orang kepala keluarga lihat istri anak riwayat pelayanan mobile jkn saran mobile jkn keluarga kakak lihat riwayat pelayanan kesehatan
Pengguna Google,1,0,ini amplikasi sampah tinggal memasukkan no hp saja keluar sendiri terus dasar koruptor,amplikasi sampah tinggal memasukkan hp dasar koruptor
Pengguna Google,1,0,bpjs sekarang tambah ribet tambah iya mau meminta rujukan harus mengikuti online sedangkan setiap berobat jalan sudah ke rs tertentu masa harus pindah rs kan enggak jelas meminta rujukan di puter puter dulu ke rs lain kayak begini banget pelayanannya sangat menyulitkan peserta padah setiap bulan saya enggak pernah telat bayar apa presiden tanggapi masalah seperti ini,bpjs ribet iya rujukan mengikuti online berobat jalan rs pindah rs rujukan puter puter rs kayak pelayanannya menyulitkan peserta padah telat bayar presiden tanggapi
Pengguna Google,1,0,aplikasi kont buat susah saja buat ganti no hp saja susah sudah lapor ke wa bpjs dibipang tutup,aplikasi kont susah ganti hp susah lapor wa bpjs dibipang tutup
Pengguna Google,2,0,maaf tolong perbaikannya soalnya kalau masuk ke mobile jkn sering updet atau memperbaharui mohon,maaf perbaikannya masuk mobile jkn updet memperbaharui mohon
Pengguna Google,1,0,mendaftar pakai no telp di hp giliran verifikasi pakai no yang lain tololl,mendaftar pakai telp hp giliran verifikasi pakai tololl
Pengguna Google,1,0,enggak bisa login captchanya enggak muncul meski sudah beberapa kali refresh padahal jaringan sudah ok,login captchanya muncul refresh jaringan ok
Pengguna Google,1,0,ini aplikasi owk begini amat memudahkan malah menyulitkan,aplikasi owk memudahkan menyulitkan
Pengguna Google,1,0,baru daftar kirim kode otp nya saja lama sekali apalagi kalo sudah masuk hmm,daftar kirim kode otp masuk hmm
Pengguna Google,1,0,error terus enggak bisa di pakai ini aplikasi,error pakai aplikasi
Pengguna Google,2,0,saja susah password gagal harus menunggu orang yang sudah tua bagaimana atuh kalo sering lupa lagian di dalam jkn enggak ada tabungan uangnya,susah password gagal menunggu orang tua atuh lupa jkn tabungan uangnya
Pengguna Google,2,0,sangat tidak puas dengan aplikasi ini bukanya membantu malah pempersulit katanya aplikasi ini untuk mempermuda pembayaran bpjs tapi daftar autodebit nya tetap harus pergi ke bank yang bersangkutan karena daftar sendiri dati rumah kode otpnya enggak mana dari awal sudah berharap besar sama aplikasi ini bakal bantu eeh ternyata juga tetap ribet mana mau cepat jadi sama saja kayak manual punya aplikasi juga enggak membantu,puas aplikasi bukanya membantu pempersulit aplikasi mempermuda pembayaran bpjs daftar autodebit pergi bank bersangkutan daftar dati rumah kode otpnya berharap aplikasi bantu eeh ribet cepat kayak manual aplikasi membantu
Pengguna Google,1,0,apaan ini no kartu salah terus enggak jelas memasukkan pasword lagi liyeurr,kartu salah memasukkan pasword liyeurr
Pengguna Google,2,0,ini sudah saya masukan no kepesertaan enggak bisa di buka,masukan kepesertaan buka
Pengguna Google,2,0,selalu update selalu update sekalian saja pak bu tiap jam atau jam sekali update terus dan terus terus dan trruss,update update bu jam jam update trruss
Pengguna Google,1,0,prosesnya ribet lama dan bertele tele selalu gagal verifikasi atau login bahkan diwebsite juga sama gagalnya ciri khas aplikasi pemerintah sampah semua,prosesnya ribet bertele tele gagal verifikasi login diwebsite gagalnya ciri khas aplikasi pemerintah sampah
Pengguna Google,1,0,maff baru kasih bintang karana kurang puas saya mau daftar lewat aplikasi ini enggak bisa bisa terdaftar,maff bintang karana puas daftar aplikasi terdaftar
Pengguna Google,1,0,verif wajah susah mau daftar jadi susah,verif wajah susah daftar susah
Pengguna Google,1,0,tolong lah diperbaiki aplikasinya kirim otp dari tadi pagi enggak bisa masuk solusi urgent rujukan ke rs,diperbaiki aplikasinya kirim otp pagi masuk solusi urgent rujukan rs
Pengguna Google,1,0,update saja terus sedikit sedikit update update tetap saja lemot,update update update lemot
Pengguna Google,1,0,bagaimana saya mau mndftr mandiri tapi skwtu mndftr saya masih terdftr di askes keluarga padahal saya sudah non aktif sebagai peserta suruh nelp ke call canter tidak menyambung datang kantor cabang suruh nelp call center lagi benar benar tidak ada solusi tolong jangan persulit dan berikan saran yang jelas jangan hanya tagihan lancar tapi pelayanan amat buruk,mndftr mandiri skwtu mndftr terdftr askes keluarga non aktif peserta suruh nelp call canter menyambung kantor cabang suruh nelp call center solusi persulit saran tagihan lancar pelayanan buruk
Pengguna Google,1,0,sistem online sangat buruk mau daftar saja susah nya meminta ampun sudah mencoba puluhan kali gagal juga kode verifikasi lewat sms dan email enggak dikirim kirim juga,sistem online buruk daftar susah ampun mencoba puluhan gagal kode verifikasi sms email dikirim kirim
Pengguna Google,2,0,susah sekali untuk mendapatkan kode otp nya,susah kode otp
Pengguna Google,1,0,kukira pelayanannya cukup cepat ternyata masih seperti zaman batu,kukira pelayanannya cepat zaman batu
Pengguna Google,1,0,enggak bisa masuk ada tulisan untuk keamanan bla bla bla,masuk tulisan keamanan bla bla bla
Pengguna Google,1,0,pemerintah kalo kasih jaminan kesehatan dipilah pilih masa tambal gigi kemarin kata puskesmas enggak ditanggung sama bpjs kalo mau kasih bantuan kok nanggung payah,pemerintah jaminan kesehatan dipilah pilih tambal gigi kemarin puskesmas ditanggung bpjs bantuan nanggung payah
Pengguna Google,1,0,baru tau kalo ini aplikasi untuk mengirim kode otp saja makan,tau aplikasi mengirim kode otp makan
Pengguna Google,1,0,aplikasinya enggak berfungsi dengan baik tiap dibuka masa error padahal spek hape dan jaringan saya bagus tapi memang aplikasinya yang masih perlu perbaikan,aplikasinya berfungsi dibuka error spek hape jaringan bagus aplikasinya perbaikan
Pengguna Google,1,0,di cabang cimahi kabupaten bandung barat saya sering chat via whatshapp tapi kenapa enggak di balas terus jelaskan,cabang cimahi kabupaten bandung barat chat via whatshapp balas
Pengguna Google,1,0,apl tidak berguna saya berusaha mendaftar sampai berkali kali enggak ada konfirmasi,apl berguna berusaha mendaftar berkali konfirmasi
Pengguna Google,1,0,di update terus aplikasinya baru update berapa minggu lalu ini sudah di update lagi,update aplikasinya update minggu update
Pengguna Google,2,0,mohon untuk pemindahan lokasi di permudah saat salah alamat menunggu lagi baru bisa di ubah,mohon pemindahan lokasi permudah salah alamat menunggu ubah
Pengguna Google,1,0,tahi dsruuh verifikasi nomor telp tapi ada kode yang tolong perbaiki segera taii,tahi dsruuh verifikasi nomor telp kode perbaiki taii
Pengguna Google,1,0,mau pilih kelas saja susah sudah di klik enggak,pilih kelas susah klik
Pengguna Google,1,0,nilai saya bayar kelas tetapi pas mau pakai buat klaim operasi dicek di sistem bpjs masih kelas,nilai bayar kelas pakai klaim operasi dicek sistem bpjs kelas
Pengguna Google,1,0,ini bagaimana ya aplikasinya enggak bisa kan penting banget buat masyarakat yang di perbaiki ya karena ini menyangkut kesehatan semua orang yang ingin mendaptar,aplikasinya masyarakat perbaiki kesehatan orang mendaptar
Pengguna Google,1,0,apk selalu gangguan mendadak susah untuk di gunakan,apk gangguan mendadak susah
Pengguna Google,1,0,enggak jelas aplikasinya sudah daftar sesuai data memasukkan kode captcha pun sudah malah erorr,aplikasinya daftar sesuai data memasukkan kode captcha erorr
Pengguna Google,1,0,baru daftar sudah enggak bisa padahal email baru pendaftaran baru,daftar email pendaftaran
Pengguna Google,1,0,aplikasi ribet ini mau masuk saja sudah betul,aplikasi ribet masuk
Pengguna Google,2,0,ini aplikasi kenapa deh mau login saja banyak banget dramanya kok makin diribet sih urusan administrasi nya mau daftar malah dibilang enggak sesuai data jelas dari dulu data nya kepake itu mulu baru kali ini dibilang data nya salah tolong lah ya siapa pun yang develop apk nya perbaiki lagi,aplikasi login dramanya diribet urusan administrasi daftar dibilang sesuai data data kepake dibilang data salah develop apk perbaiki
Pengguna Google,1,0,ini bagaimana disuruh update tapi enggak ada di akses aplikasi enggak bisa aplikasi diperbaiki ada pmberitahuan update tapi diplaystore tidak disuruh untuk update layanan tidak bisa diakses,disuruh update akses aplikasi aplikasi diperbaiki pmberitahuan update diplaystore disuruh update layanan diakses
Pengguna Google,1,0,habis update malah tidak bisa log ini,habis update log
Pengguna Google,1,0,apaansii mengirim kode otp saja enggak masuk,apaansii mengirim kode otp masuk
Pengguna Google,2,0,mohon untuk cek sistem di aplikasi mobile jkn ini karena saya alami banyak kesulitan dalam melakukan pendaftaran bpjs kesehatan padahal saya sudah lakukan sesuai dengan prosedur di aplikasi tersebut bahkan saya search di google dan youtube untuk panduan pendaftaran peserta bpjs kesehatan supaya berhasil terdaftar tapi tetap saja tidak berhasil mau daftar ke kantor bpjs kesehatannya itu sangat jauh lokasinya karena butuh waktu berjam jam tolong permudah untuk masyarakat di tempat terpencil,mohon cek sistem aplikasi mobile jkn alami kesulitan pendaftaran bpjs kesehatan lakukan sesuai prosedur aplikasi search google youtube panduan pendaftaran peserta bpjs kesehatan berhasil terdaftar berhasil daftar kantor bpjs kesehatannya lokasinya butuh berjam jam permudah masyarakat terpencil
Pengguna Google,1,0,kalau dipersulit buat daftar mending enggak usah dibuat aplikasinya bikin kessel saja meminta no verifikasi enggak mending dihapus saja,dipersulit daftar mending aplikasinya bikin kessel verifikasi mending dihapus
Pengguna Google,1,0,dan sampai sekarang pun tidak bisa di proses kenapa sih tidak di respon wae,proses respon wae
Pengguna Google,1,0,setiap bulan setiap buka aplikasi ini selalu disuruh update dan log ini dari awal lagi,buka aplikasi disuruh update log
Pengguna Google,1,0,ya ampun update lagi dan loadingnya sama saja lelett terakhir updatr juga minggu yang lalu ini sudah meminta update lagi tuh tuh,ampun update loadingnya lelett updatr minggu update
Pengguna Google,1,0,pertanggal jam wib tiba tiba tidak bisa masuk aplikasi tertulis anda sedang login di device lain padahal aplikasinya hanya terinstall di satu device saja ini sebuah bug atau ada yang hack soalnya sudah dicoba terus sampai hampir menit belum berhasil login,pertanggal jam wib masuk aplikasi tertulis login device aplikasinya terinstall device bug hack dicoba menit berhasil login
Pengguna Google,1,0,aplikasi ribet belum masuk apa apa sudah force close sendiri saya mau berobat jadi enggak bisa tunjukkan kis nya,aplikasi ribet masuk force close berobat tunjukkan kis
Pengguna Google,1,0,susah masuk padahal hp belum pernah root,susah masuk hp root
Pengguna Google,1,0,di update makin lelet dan sistem sering hang,update lelet sistem hang
Pengguna Google,1,0,saya sudah menunggu dan mencoba kembali untuk mendafar namun kode otp tidak dikirimkan juga mohon segera ditindak lanjuti,menunggu mencoba mendafar kode otp dikirimkan mohon ditindak lanjuti
Pengguna Google,1,0,meminta update terus padahal sudah versi terbaru hadeeh,update versi terbaru hadeeh
Pengguna Google,1,0,semakin di update semakin enggak jelas enggak bisa memuaskan pengguna mending enggak usah ada aplikasi kecewa enggak mau kasih rating bagus enggak guna juga,update memuaskan pengguna mending aplikasi kecewa rating bagus
Pengguna Google,1,0,kok saya daftar giliran no hp yang masukan tidak bisa munculny nomor hp anda sudah terpake pihak lain padahal saya ng pernah daftar,daftar giliran hp masukan munculny nomor hp terpake ng daftar
Pengguna Google,1,0,kenapa ya dftar anak susah online apa harus ke kantor cabang enggak bisa online ya,dftar anak susah online kantor cabang online
Pengguna Google,1,0,aplikasi sering logout form enggak paling kalo di komen begini cuma dsuruh update juga pakai app terbaruu,aplikasi logout form komen dsuruh update pakai app terbaruu
Pengguna Google,2,0,mohon maaf mungkin saya kasih ulasan kurang enak di cuma ingin memberi saran tolong dong aplikasi nya di benerin coz saya masuk enggak padahal pakai wifi tapi selalu lelet dan enggak bisa kebuka kadang saya kesal karena sudah menunggu lama karena muter muter terus pas sudah berhenti muter tulisan nya transaksi anda tidak dapat di proses mohon maaf ya cuma mau saran saja buat aplikasi di perbaiki lagi terimakasih,mohon maaf ulasan enak saran aplikasi benerin coz masuk pakai wifi lelet kebuka kadang kesal menunggu muter muter berhenti muter tulisan transaksi proses mohon maaf saran aplikasi perbaiki
Pengguna Google,1,0,aplikasi yang aneh sudah update malah tiap kali mau login password salah sudah reset password tetap salah komplain wa bpjs dijawab mesin lucunya hubungi call center enggak kasih solusi,aplikasi aneh update login password salah reset password salah komplain wa bpjs mesin lucunya hubungi call center solusi
Pengguna Google,2,0,aplikasinya lemot banget padahal wifi lancar,aplikasinya lemot wifi lancar
Pengguna Google,2,0,susahnya untuk melakukan verifikasi wajah,susahnya verifikasi wajah
Pengguna Google,1,0,aplikasi rusak hari kerja saja aplikasi offline pas install ulang malahan tidak bisa login,aplikasi rusak kerja aplikasi offline install ulang login
Pengguna Google,1,0,murah kan kelas kami tidak bisa makan jika begini,murah kelas makan
Pengguna Google,1,0,disarankan untuk update sudah di update sisarankan ganti password sudah saya ganti captcha malah,disarankan update update sisarankan ganti password ganti captcha
Pengguna Google,1,0,tolong dong mau daftar meminta verifikasi enggak sudah loh bikin emosi saja,daftar verifikasi bikin emosi
Pengguna Google,1,0,terus gagal selalu meminta verifikasi wajah,gagal verifikasi wajah
Pengguna Google,1,0,ya allah ribet amat setelah update aplikasi enggak bisa login lagi,allah ribet update aplikasi login
Pengguna Google,1,0,saya mau daftar tapi tidak bisa memilih kelas perawatan tidak bisa dipencet sudah dicoba di hp berbeda tapi tetap enggak bisa benahi dulu baru saya tambah bintangnya,daftar memilih kelas perawatan dipencet dicoba hp berbeda benahi bintangnya
Pengguna Google,2,0,setelah update enggak bisa login mngecewakan,update login mngecewakan
Pengguna Google,1,0,apk ini tidak bisa juga tidak muncul tidak sesuai ekspestasi,apk muncul sesuai ekspestasi
Pengguna Google,1,0,aplikasi setelah di update malah login enggak mau masuk tampilannya blank,aplikasi update login masuk tampilannya blank
Pengguna Google,2,0,mau login sesuai nik dan no kartu bpjs sudah benar tapi selalu di bilangnya nik dan no kartu salah heran deh bagaimana mau di pakai apps nya,login sesuai nik kartu bpjs bilangnya nik kartu salah heran pakai apps
Pengguna Google,1,0,kenapa sih tanggal lahir salah terus padahal kita mengisi nya benar benar sama dengan ktp kita,tanggal lahir salah mengisi ktp
Pengguna Google,1,0,aplikasi menyusahkan orang sakit bisa keburu mampus buat tunggu mengurus beginian doang apk tolol,aplikasi menyusahkan orang sakit keburu mampus tunggu mengurus doang apk tolol
Pengguna Google,1,0,bagaimana bisa nik saya belum terdaftar kalau dari kantor saya sudah ada potongan iuran bpjs,nik terdaftar kantor potongan iuran bpjs
Pengguna Google,1,0,disuruh update padahal ini baru pasang enggak bisa di buka,disuruh update pasang buka
Pengguna Google,2,0,pembayaran sudah daftar autodebet kok enggak didebet debet dari bulan lalu jadi besar tagihan nya dong dan jadi enggak aktiv kepesertaanya,pembayaran daftar autodebet didebet debet tagihan aktiv kepesertaanya
Pengguna Google,1,0,saya mencoba daftar ke faskes melalui aplikasi tapi pas pilih poli tujuan malah dianggap poli tidak ditemukan yang benar saja rugi dong,mencoba daftar faskes aplikasi pilih poli tujuan dianggap poli ditemukan rugi
Pengguna Google,1,0,kok aneh banget aplikasinya mau download kartu peserta istri bisa yang bisa cuma kartu suami saja apk ribet jelas perbaiki lagi apknya mau download kartu istri harus masukan email istri email terus lanjut otp ke no kosong enggak jelas ini lihat komentar yang balas admin dan moderatornya kemana nih,aneh aplikasinya download kartu peserta istri kartu suami apk ribet perbaiki apknya download kartu istri masukan email istri email otp kosong lihat komentar balas admin moderatornya kemana
Pengguna Google,2,0,kenapa tiap buka aplikasi jkn suruh updeat terus,buka aplikasi jkn suruh updeat
Pengguna Google,1,0,bintang saja daftar akun baru saja susah beberapa kali di coba enggak bisa daftar baru cuma menunggu kode otp saja enggak ya admin di permudah giliran kode otp nya masuk deh enggak bisa lagi di pakai,bintang daftar akun susah coba daftar menunggu kode otp admin permudah giliran kode otp masuk pakai
Pengguna Google,2,0,aplikasi enggak jelas sudah daftar tapi gagal sign terus,aplikasi daftar gagal sign
Pengguna Google,1,0,kenapa app jkn erorr terus ya,app jkn erorr
Pengguna Google,1,0,bagaimana sih kenapa verifikasinya ke nomer enggak belum pernah ganti no hp sejak terakhir mohon bantuannya,verifikasinya nomer ganti hp mohon bantuannya
Pengguna Google,1,0,lupa passwordnya mau reset sudah input nik sama nomor hp yang terdaftar tapi sms verifikasi tidak ada masuk satupun tolong bantuannya,lupa passwordnya reset input nik nomor hp terdaftar sms verifikasi masuk satupun bantuannya
Pengguna Google,1,0,kenapa saya daftar kok enggak sampai pusing menunggu no verfikasi enggak aku dbuatnya,daftar pusing menunggu verfikasi dbuatnya
Pengguna Google,1,0,tolong ya jangan kebanyakan bantu orang apa mau bisnis,kebanyakan bantu orang bisnis
Pengguna Google,1,0,mau daftar eh pas daftarnya pakai nomor terus menunggu verifikasi malah pulsa anda tidak memang verifikasi pakai nomor saja harus pakai pulsa segala kocak pemerintahan,daftar daftarnya pakai nomor menunggu verifikasi pulsa verifikasi pakai nomor pakai pulsa kocak pemerintahan
Pengguna Google,1,0,aplikasi tidak dapat digunakan dengan baik banyak sekali bug yang bermunculan dan tidak segera di perbaiki misalnya seperti fitur pendaftaran peserta bpjs pengguna sudah menginputkan data yang sesuai yaitu nik dan capcha tapi saat klik cari yang muncul pesan transaksi tidak dapat di proses saya sudah coba berkali kali dari kemarin tetap saja begitu lalu fitur autodebet bank yang sama errornya tolong dimaksimalkan layanan dalam aplikasi ini karena aplikasi ini sangat dibutuhkan masyarakat,aplikasi bug bermunculan perbaiki fitur pendaftaran peserta bpjs pengguna menginputkan data sesuai nik capcha klik cari muncul pesan transaksi proses coba berkali kemarin fitur autodebet bank errornya dimaksimalkan layanan aplikasi aplikasi dibutuhkan masyarakat
Pengguna Google,1,0,mungkin aplikasinya bisa di tingkatkan lagi mau daftar saja repot amat kode otp tidak mungkin sampai kiamat tidak akan masuk tapi paling efisiennya sih daftar saja langsung ke kantor jadi pertanyaannya aplikasinya fungsinya apa ya anggaran pemerintah lah,aplikasinya tingkatkan daftar repot kode otp kiamat masuk efisiennya daftar langsung kantor pertanyaannya aplikasinya fungsinya anggaran pemerintah
Pengguna Google,1,0,sampah lah baru daftar memasukkan nomer kakak suruh login kan aku enggak punya akun kok disuruh login terus id apa yang harus aku gunakan untuk login,sampah daftar memasukkan nomer kakak suruh login akun disuruh login id login
Pengguna Google,1,0,aplikasi fungsi verifikasi otp tidak bisa terkirim,aplikasi fungsi verifikasi otp terkirim
Pengguna Google,1,0,mau buat pendaftaran faskes susah,pendaftaran faskes susah
Pengguna Google,1,0,captca salah terus padahal sudah input yang benar,captca salah input
Pengguna Google,1,0,dongok enggak bisa verif nomor,dongok verif nomor
Pengguna Google,1,0,sampai sekarang saya tidak bisa cek apakah aktif atau tidak bpjs saya karena app nya muter terus padahal sudah update menggunakan jaringan apapaun,cek aktif bpjs app muter update jaringan apapaun
Pengguna Google,1,0,saya bisa login kenapa username password dan capta juga sudah benar tapi tetap bisa login sudah dicoba reset password berxx tetap gagal login dengan info username atau password salah,login username password capta login dicoba reset password berxx gagal login info username password salah
Pengguna Google,1,0,sudah di tekan fitur yang terkunci tetal enggak bisa sudah di otak atik masih enggak bisa lama lama ku hapus juga aplikasi ini dari hape ku betul,tekan fitur terkunci tetal otak atik ku hapus aplikasi hape ku
Pengguna Google,1,0,di update bukannya makin mudah malah makin ribet meminta verifikasi ke no hp yang dulu daftar padahal daftar dari no hp sudah tidak ada suruh nelpon ke care service sudah lama lama dengarkan mengoceh dan meminta di sambungkan malah mati sendir coba kayak begitu habis pulsa kagak membantu banget ini sistem datang ke kantor malah suruh lewat jkn mobile tapi jkn mobile malah menyulitkan payah,update mudah ribet verifikasi hp daftar daftar hp suruh nelpon care service dengarkan mengoceh sambungkan mati sendir coba kayak habis pulsa kagak membantu sistem kantor suruh jkn mobile jkn mobile menyulitkan payah
Pengguna Google,1,0,kenapa saya tidak dapat masuk ke aplikasi jkn mobile saya,masuk aplikasi jkn mobile
Pengguna Google,1,0,enggak bisa verifikasi nomor hp padahal no hp aktif tolong perbaiki saya mau berobat jadi terkendala,verifikasi nomor hp hp aktif perbaiki berobat terkendala
Pengguna Google,2,0,astaga tolonh dulu bantuanya bagaimana ini verifikasi email sama nomor hpnya enggak bisa,astaga tolonh bantuanya verifikasi email nomor hpnya
Pengguna Google,2,0,kenapa aplikasi ini setiap dibuka harus di update terus,aplikasi dibuka update
Pengguna Google,1,0,eror tidak bisa di perbaiki saya kasih bintang kalau sudah bagus baru naikin lagi,eror perbaiki bintang bagus naikin
Pengguna Google,2,0,update aplikasi seperti orang malak tolong jangan terlalu memaksa untuk update terus,update aplikasi orang malak memaksa update
Pengguna Google,2,0,kenapa setelah update malah enggak bisa masuk lagi aduh ampun deh,update masuk aduh ampun
Pengguna Google,1,0,enggak harus autodebet pendaftaran pserta baru bisa bayar lwat offline market wajib autodebet selalu gagal suruh coba lagi dan lagi kalau sistem emnk belum berfungsi dan belum siap melayani penggun jangan luncurkan dong at tetap kasih pilihan autodebit at offline market,autodebet pendaftaran pserta bayar lwat offline market wajib autodebet gagal suruh coba sistem emnk berfungsi melayani penggun luncurkan pilihan autodebit offline market
Pengguna Google,1,0,kok repot ya cuma mau ganti no telepon saja harus ke layanan wa chika pandawa sudah saya wa ke no layanan sampai sekarang belum di baca apalagi direspon atau dikasi solusi,repot ganti telepon layanan wa chika pandawa wa layanan baca direspon dikasi solusi
Pengguna Google,1,0,kenapa susah banget ini masukan nomor telepon,susah masukan nomor telepon
Pengguna Google,1,0,apk enggak mau di buka sering crash,apk buka crash
Pengguna Google,2,0,kok enggak bisa aktif di akun untuk semua keluarga,aktif akun keluarga
Pengguna Google,1,0,sungguh busuknya aplikasi ini setiap mau dibuka loading selalu lama dan akhr nya enggak bisa di buka kalau ada bintang seperempat mending ku kasih bintang seperempat saja,sungguh busuknya aplikasi dibuka loading akhr buka bintang seperempat mending ku bintang seperempat
Pengguna Google,1,0,tolong pelayanan untuk pendftran di respon cepat vertifikasi deh gagal terus,pelayanan pendftran respon cepat vertifikasi gagal
Pengguna Google,1,0,aplikasi ini dikhususkan untuk orang kayak yang banyak duit banyak pulsa dan punya banking tentunya rekening juga aplilasi pelayanan publik kok begini ya lucu banget,aplikasi dikhususkan orang kayak duit pulsa banking rekening aplilasi pelayanan publik lucu
Pengguna Google,1,0,parah nomer belum gunakan malah sudah gunakan bagaimana ini lah sama aplikasi ini lebih teliti lagi buat admin bagaimana ini pak jokowi bawah nya,parah nomer aplikasi teliti admin jokowi
Pengguna Google,1,0,sebenarnya ini sangat merugikan bagi saya kita mempunyai saldo didalamnya namun dibatasi dan terbatas untuk penggunaannya apakah hidup yang kerja di jkn ini nyaman hidupnya jujur saya terpaksa menggunakan ini karena tuntutan kerja namun apaboleh buat saya merasa masih dijajah di negeri sendiri merdeka indonesia,merugikan saldo didalamnya dibatasi terbatas penggunaannya hidup kerja jkn nyaman hidupnya jujur terpaksa tuntutan kerja apaboleh dijajah negeri merdeka indonesia
Pengguna Google,1,0,mau verifikasi akun tapi kok nomer hp bisa beda sama yang di banget,verifikasi akun nomer hp beda
Pengguna Google,1,0,sungguh sangat lambatt untuk daftar saja sangat ribet lama proses nya,sungguh lambatt daftar ribet proses
Pengguna Google,2,0,aplikasi setiap pas mau buka suruh update terus bagaimana sih ini,aplikasi buka suruh update
Pengguna Google,1,0,aplikasi mau cetak kartu bpjs suruh memasukkan alamat email setelah memasukkan email sudah dapat kode verifikasi tapi email nya enggak bisa di di coba berulang kali hasilnya sama enggak aplikasinya di benerin scptnya ya,aplikasi cetak kartu bpjs suruh memasukkan alamat email memasukkan email kode verifikasi email coba berulang hasilnya aplikasinya benerin scptnya
Pengguna Google,1,0,fungsi aplikasi ini apa mempermudah masyarakt mendapat layanan kesehatan apa justru mempersulit mau dftar saja aplikasinya sulit dibuka jangan berkhayal buat aplikasi jika sdm belum mampu,fungsi aplikasi mempermudah masyarakt layanan kesehatan mempersulit dftar aplikasinya sulit dibuka berkhayal aplikasi sdm
Pengguna Google,2,0,transaksi belum diproses cobalah beberapa saat lagi kenapa selalu begitu padahal sudah di upgrade,transaksi diproses cobalah upgrade
Pengguna Google,1,0,mohon maaf transaksi tidak dapat di proses tunggu beberapa saat lagi saya pikir beberapa saat lagi itu berapa menit ini saya sudah seminggu lebih pak tidak bisa login,mohon maaf transaksi proses tunggu pikir menit seminggu login
Pengguna Google,1,0,aplikasi baru dowlod masih mau buka harus dowlod lagi aplikasi apaan habisin kuota setiap kali harus downlod terus,aplikasi dowlod buka dowlod aplikasi habisin kuota downlod
Pengguna Google,1,0,registrasi doang susah banget kocak,registrasi doang susah kocak
Pengguna Google,1,0,aduh lagi di butuhin susah malah eror suruh update sudah di uninstall dulu sudah tapi tetap susah di buka tolong dong bagaimana ini,aduh butuhin susah eror suruh update uninstall susah buka
Pengguna Google,1,0,aplikasi stres mau memasukkan kode otp saja susah nya meminta ampun ketikan nya keluar keluar mulu kualitas pelayanan publik indonesia memang buruk banget bagaimana indonesia mau maju,aplikasi stres memasukkan kode otp susah ampun ketikan kualitas pelayanan publik indonesia buruk indonesia maju
Pengguna Google,1,0,ganti no saja kayak pinjol mana login lagi ditolak terus aplikasi ribet kurang respon,ganti kayak pinjol login ditolak aplikasi ribet respon
Pengguna Google,1,0,versi terbaru justru sering eror enggak bisa daftar,versi terbaru eror daftar
Pengguna Google,1,0,mau bayat iuran kok tagihannya lipat padahal enggak pernah nunggak ini bagaimana admin tanya chika katanya sistem lagi nunda bayar nanti kena denda,bayat iuran tagihannya lipat nunggak admin chika sistem nunda bayar kena denda
Pengguna Google,1,0,iuran premi naik buat kelas dari sekarang tapi fasilitas dikurangii dan obat pun ada yang tidak ditanggung bpjs,iuran premi kelas fasilitas dikurangii obat ditanggung bpjs
Pengguna Google,1,0,bagaimana sih daftar saja susah banget sudah berkali kali daftarin no handphone enggak ada otp yang masuk aplikasi buruk,daftar susah berkali daftarin handphone otp masuk aplikasi buruk
Pengguna Google,1,0,ini aplikasi yang rusak atau bagaimana sih registrasi saja susah payah banget jelas jelas nama ibu saya benar payah,aplikasi rusak registrasi susah payah nama payah
Pengguna Google,1,0,habis di perbarui malah eror enggak bisa login,habis perbarui eror login
Pengguna Google,1,0,kenapa enggak bisa daftar akun setiap di langkah akhir selalu alasannya nomor telepon tidak sesuai sudah beberapa kali coba daftar seperti itu terus padahal lagi urgent,daftar akun langkah alasannya nomor telepon sesuai coba daftar urgent
Pengguna Google,1,0,kenapa harus update terus tiap buka harus update ribet,update buka update ribet
Pengguna Google,1,0,payah nik sandi deh benar enggak bisa log,payah nik sandi log
Pengguna Google,1,0,saya mau daftar baru enggak dari tadi pagi sampai sekarang di memperbaiki lagi aplikasi nya biar tambah enak pakai nya,daftar pagi memperbaiki aplikasi biar enak pakai
Pengguna Google,2,0,kalau nagih iuran rajin giliran kami urus administrasi anak ke susahnya meminta ampun harus ke kantornya apa enggak bisa online,nagih iuran rajin giliran urus administrasi anak susahnya ampun kantornya online
Pengguna Google,1,0,transaksi tidak dapat diproses terus saja kayak begitu urgent,transaksi diproses kayak urgent
Pengguna Google,1,0,aku enggak mengerti daftar bpjs baru pas di cek di jkn pakai no nik benar dan no kartu bpjs tetap saja yang muncul di jkn nama orang lain dan no kartu bukan punya pencerahannya,mengerti daftar bpjs cek jkn pakai nik kartu bpjs muncul jkn nama orang kartu pencerahannya
